# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1; CID+2441
96F1 E0100; Adobe-Japan1; CID+43476
96F2 E0100; Adobe-Japan1; CID+43479
96F6 E0100; Adobe-Japan1; CID+43487
96F7 E0100; Adobe-Japan1; CID+43490
96F9 E0100; Adobe-Japan1; CID+43494
96FA E0100; Adobe-Japan1; CID+43496
96FB E0100; Adobe-Japan1; CID+43498
9700 E0100; Adobe-Japan1; CID+43507
9702 E0100; Adobe-Japan1; CID+43510
9703 E0100; Adobe-Japan1; CID+43512
9704 E0100; Adobe-Japan1; CID+43514
9705 E0100; Adobe-Japan1; CID+43518
9706 E0100; Adobe-Japan1; CID+43521
9707 E0100; Adobe-Japan1; CID+43524
9708 E0100; Adobe-Japan1; CID+43527
9709 E0100; Adobe-Japan1; CID+43529
970A E0100; Adobe-Japan1; CID+43532
970D E0100; Adobe-Japan1; CID+43536
970E E0100; Adobe-Japan1; CID+43539
970F E0100; Adobe-Japan1; CID+43542
9711 E0100; Adobe-Japan1; CID+43547
9713 E0100; Adobe-Japan1; CID+43551
9714 E0100; Adobe-Japan1; CID+43554
9716 E0100; Adobe-Japan1; CID+43557
9719 E0100; Adobe-Japan1; CID+43562
971A E0100; Adobe-Japan1; CID+43564
971B E0100; Adobe-Japan1; CID+43565
971C E0100; Adobe-Japan1; CID+43568
971D E0100; Adobe-Japan1; CID+43570
971E E0100; Adobe-Japan1; CID+43572
9721 E0100; Adobe-Japan1; CID+43578
9721 E0101; Adobe-Japan1; CID+63030
9722 E0100; Adobe-Japan1; CID+43580
9723 E0100; Adobe-Japan1; CID+43583
9724 E0100; Adobe-Japan1; CID+43585
9724 E0101; Adobe-Japan1; CID+63031
9727 E0100; Adobe-Japan1; CID+43592
9728 E0100; Adobe-Japan1; CID+43595
972A E0100; Adobe-Japan1; CID+43600
9730 E0100; Adobe-Japan1; CID+43612
9731 E0100; Adobe-Japan1; CID+43615
9732 E0100; Adobe-Japan1; CID+43618
9733 E0100; Adobe-Japan1; CID+43620
9736 E0100; Adobe-Japan1; CID+43625
9738 E0100; Adobe-Japan1; CID+43629
9739 E0100; Adobe-Japan1; CID+43631
973B E0100; Adobe-Japan1; CID+43636
973D E0100; Adobe-Japan1; CID+43638
973D E0101; Adobe-Japan1; CID+63032
973E E0100; Adobe-Japan1; CID+43642
9741 E0100; Adobe-Japan1; CID+43648
9742 E0100; Adobe-Japan1; CID+43650
9743 E0100; Adobe-Japan1; CID+43652
9744 E0100; Adobe-Japan1; CID+43655
9746 E0100; Adobe-Japan1; CID+43660
9747 E0100; Adobe-Japan1; CID+43663
9748 E0100; Adobe-Japan1; CID+43667
9749 E0100; Adobe-Japan1; CID+43669
974A E0100; Adobe-Japan1; CID+43673
974D E0100; Adobe-Japan1; CID+43680
974E E0100; Adobe-Japan1; CID+43682
974F E0100; Adobe-Japan1; CID+43683
9751 E0100; Adobe-Japan1; CID+43686
9752 E0100; Adobe-Japan1; CID+43687
9755 E0100; Adobe-Japan1; CID+43691
9755 E0101; Adobe-Japan1; CID+63033
9756 E0100; Adobe-Japan1; CID+43693
9756 E0101; Adobe-Japan1; CID+58929
9757 E0100; Adobe-Japan1; CID+43696
9758 E0100; Adobe-Japan1; CID+43698
9759 E0100; Adobe-Japan1; CID+43701
9759 E0101; Adobe-Japan1; CID+63034
975A E0100; Adobe-Japan1; CID+43702
975B E0100; Adobe-Japan1; CID+43705
975C E0100; Adobe-Japan1; CID+43708
975C E0101; Adobe-Japan1; CID+63035
975C E0102; Adobe-Japan1; CID+63036
975E E0100; Adobe-Japan1; CID+43713
9760 E0100; Adobe-Japan1; CID+43718
9760 E0101; Adobe-Japan1; CID+63037
9760 E0102; Adobe-Japan1; CID+63038
9761 E0100; Adobe-Japan1; CID+43723
9762 E0100; Adobe-Japan1; CID+43728
9763 E0100; Adobe-Japan1; CID+43729
9764 E0100; Adobe-Japan1; CID+43730
9766 E0100; Adobe-Japan1; CID+43732
9767 E0100; Adobe-Japan1; CID+43733
9768 E0100; Adobe-Japan1; CID+43734
9769 E0100; Adobe-Japan1; CID+43738
976A E0100; Adobe-Japan1; CID+43739
976B E0100; Adobe-Japan1; CID+43740
976D E0100; Adobe-Japan1; CID+43743
976D E0101; Adobe-Japan1; CID+63039
976D E0102; Adobe-Japan1; CID+63040
976E E0100; Adobe-Japan1; CID+43745
9771 E0100; Adobe-Japan1; CID+62078
9771 E0101; Adobe-Japan1; CID+63041
9771 E0102; Adobe-Japan1; CID+43749
9773 E0100; Adobe-Japan1; CID+43752
9774 E0100; Adobe-Japan1; CID+43754
9774 E0101; Adobe-Japan1; CID+63042
9776 E0100; Adobe-Japan1; CID+43758
9777 E0100; Adobe-Japan1; CID+43759
9778 E0100; Adobe-Japan1; CID+43761
9779 E0100; Adobe-Japan1; CID+43763
977A E0100; Adobe-Japan1; CID+43765
977B E0100; Adobe-Japan1; CID+43766
977C E0100; Adobe-Japan1; CID+43767
977D E0100; Adobe-Japan1; CID+43768
977F E0100; Adobe-Japan1; CID+43771
9780 E0100; Adobe-Japan1; CID+43773
9781 E0100; Adobe-Japan1; CID+43774
9784 E0100; Adobe-Japan1; CID+62079
9784 E0101; Adobe-Japan1; CID+43777
9785 E0100; Adobe-Japan1; CID+43778
9786 E0100; Adobe-Japan1; CID+43780
9789 E0100; Adobe-Japan1; CID+43783
978B E0100; Adobe-Japan1; CID+43785
978D E0100; Adobe-Japan1; CID+43787
978F E0100; Adobe-Japan1; CID+43791
9790 E0100; Adobe-Japan1; CID+43794
9795 E0100; Adobe-Japan1; CID+43799
9796 E0100; Adobe-Japan1; CID+43800
9797 E0100; Adobe-Japan1; CID+43802
9798 E0100; Adobe-Japan1; CID+62080
9798 E0101; Adobe-Japan1; CID+43804
9799 E0100; Adobe-Japan1; CID+43807
979A E0100; Adobe-Japan1; CID+43809
979C E0100; Adobe-Japan1; CID+43813
979E E0100; Adobe-Japan1; CID+43816
979F E0100; Adobe-Japan1; CID+43817
97A0 E0100; Adobe-Japan1; CID+43819
97A2 E0100; Adobe-Japan1; CID+43822
97A3 E0100; Adobe-Japan1; CID+43824
97A6 E0100; Adobe-Japan1; CID+43828
97A8 E0100; Adobe-Japan1; CID+43831
97AB E0100; Adobe-Japan1; CID+43837
97AC E0100; Adobe-Japan1; CID+43839
97AD E0100; Adobe-Japan1; CID+62081
97AD E0101; Adobe-Japan1; CID+43841
97AE E0100; Adobe-Japan1; CID+43842
97B1 E0100; Adobe-Japan1; CID+43845
97B2 E0100; Adobe-Japan1; CID+43847
97B3 E0100; Adobe-Japan1; CID+43849
97B4 E0100; Adobe-Japan1; CID+43852
97B5 E0100; Adobe-Japan1; CID+43854
97B6 E0100; Adobe-Japan1; CID+43856
97B8 E0100; Adobe-Japan1; CID+43860
97B9 E0100; Adobe-Japan1; CID+43863
97BA E0100; Adobe-Japan1; CID+43865
97BC E0100; Adobe-Japan1; CID+43869
97BE E0100; Adobe-Japan1; CID+43871
97BF E0100; Adobe-Japan1; CID+43874
97C1 E0100; Adobe-Japan1; CID+43878
97C3 E0100; Adobe-Japan1; CID+43881
97C4 E0100; Adobe-Japan1; CID+43884
97C5 E0100; Adobe-Japan1; CID+43887
97C6 E0100; Adobe-Japan1; CID+43889
97C7 E0100; Adobe-Japan1; CID+43892
97C8 E0100; Adobe-Japan1; CID+43894
97C9 E0100; Adobe-Japan1; CID+43896
97CA E0100; Adobe-Japan1; CID+43899
97CB E0100; Adobe-Japan1; CID+43900
97CC E0100; Adobe-Japan1; CID+43902
97CD E0100; Adobe-Japan1; CID+43905
97CE E0100; Adobe-Japan1; CID+43908
97D0 E0100; Adobe-Japan1; CID+43911
97D1 E0100; Adobe-Japan1; CID+43913
97D3 E0100; Adobe-Japan1; CID+43916
97D3 E0101; Adobe-Japan1; CID+63043
97D4 E0100; Adobe-Japan1; CID+43919
97D7 E0100; Adobe-Japan1; CID+43924
97D8 E0100; Adobe-Japan1; CID+43926
97D9 E0100; Adobe-Japan1; CID+43929
97DB E0100; Adobe-Japan1; CID+43933
97DC E0100; Adobe-Japan1; CID+43935
97DD E0100; Adobe-Japan1; CID+43937
97DE E0100; Adobe-Japan1; CID+43939
97DE E0101; Adobe-Japan1; CID+63044
97E0 E0100; Adobe-Japan1; CID+43943
97E1 E0100; Adobe-Japan1; CID+43946
97E4 E0100; Adobe-Japan1; CID+43951
97ED E0100; Adobe-Japan1; CID+43962
97EE E0100; Adobe-Japan1; CID+43963
97EF E0100; Adobe-Japan1; CID+43965
97F1 E0100; Adobe-Japan1; CID+43968
97F2 E0100; Adobe-Japan1; CID+43969
97F3 E0100; Adobe-Japan1; CID+43972
97F3 E0101; Adobe-Japan1; CID+63045
97F4 E0100; Adobe-Japan1; CID+43974
97F5 E0100; Adobe-Japan1; CID+43976
97F6 E0100; Adobe-Japan1; CID+43979
97F7 E0100; Adobe-Japan1; CID+43981
97F8 E0100; Adobe-Japan1; CID+43983
97FA E0100; Adobe-Japan1; CID+43986
97FB E0100; Adobe-Japan1; CID+43989
97FF E0100; Adobe-Japan1; CID+43995
97FF E0101; Adobe-Japan1; CID+59010
97FF E0102; Adobe-Japan1; CID+63046
97FF E0103; Adobe-Japan1; CID+63047
97FF E0104; Adobe-Japan1; CID+63048
9801 E0100; Adobe-Japan1; CID+44000
9802 E0100; Adobe-Japan1; CID+44001
9803 E0100; Adobe-Japan1; CID+44002
9804 E0100; Adobe-Japan1; CID+44004
9805 E0100; Adobe-Japan1; CID+44006
9806 E0100; Adobe-Japan1; CID+44007
9807 E0100; Adobe-Japan1; CID+44008
9808 E0100; Adobe-Japan1; CID+44009
980A E0100; Adobe-Japan1; CID+44011
980C E0100; Adobe-Japan1; CID+44013
980C E0101; Adobe-Japan1; CID+63049
980D E0100; Adobe-Japan1; CID+44015
980E E0100; Adobe-Japan1; CID+44016
980F E0100; Adobe-Japan1; CID+44018
9810 E0100; Adobe-Japan1; CID+44020
9811 E0100; Adobe-Japan1; CID+44021
9811 E0101; Adobe-Japan1; CID+63050
9812 E0100; Adobe-Japan1; CID+44023
9812 E0101; Adobe-Japan1; CID+63051
9813 E0100; Adobe-Japan1; CID+44025
9813 E0101; Adobe-Japan1; CID+63052
9814 E0100; Adobe-Japan1; CID+44027
9816 E0100; Adobe-Japan1; CID+44029
9817 E0100; Adobe-Japan1; CID+44031
9818 E0100; Adobe-Japan1; CID+44032
9819 E0100; Adobe-Japan1; CID+44035
981A E0100; Adobe-Japan1; CID+44037
981C E0100; Adobe-Japan1; CID+44040
981E E0100; Adobe-Japan1; CID+44043
9820 E0100; Adobe-Japan1; CID+44047
9821 E0100; Adobe-Japan1; CID+44049
9823 E0100; Adobe-Japan1; CID+44051
9824 E0100; Adobe-Japan1; CID+44053
9824 E0101; Adobe-Japan1; CID+63053
9825 E0100; Adobe-Japan1; CID+44055
9826 E0100; Adobe-Japan1; CID+44056
982B E0100; Adobe-Japan1; CID+44063
982C E0100; Adobe-Japan1; CID+44065
982D E0100; Adobe-Japan1; CID+44066
982E E0100; Adobe-Japan1; CID+44067
982F E0100; Adobe-Japan1; CID+44068
9830 E0100; Adobe-Japan1; CID+44071
9832 E0100; Adobe-Japan1; CID+44073
9833 E0100; Adobe-Japan1; CID+44075
9834 E0100; Adobe-Japan1; CID+44077
9835 E0100; Adobe-Japan1; CID+44079
9837 E0100; Adobe-Japan1; CID+44081
9838 E0100; Adobe-Japan1; CID+44084
9839 E0100; Adobe-Japan1; CID+44085
983B E0100; Adobe-Japan1; CID+59011
983B E0101; Adobe-Japan1; CID+44088
983C E0100; Adobe-Japan1; CID+44090
983D E0100; Adobe-Japan1; CID+44091
983E E0100; Adobe-Japan1; CID+44093
9844 E0100; Adobe-Japan1; CID+44101
9846 E0100; Adobe-Japan1; CID+44106
9847 E0100; Adobe-Japan1; CID+44107
984A E0100; Adobe-Japan1; CID+44113
984B E0100; Adobe-Japan1; CID+44114
984C E0100; Adobe-Japan1; CID+44115
984D E0100; Adobe-Japan1; CID+44116
984E E0100; Adobe-Japan1; CID+44118
984F E0100; Adobe-Japan1; CID+44120
9851 E0100; Adobe-Japan1; CID+44123
9852 E0100; Adobe-Japan1; CID+44124
9853 E0100; Adobe-Japan1; CID+44126
9854 E0100; Adobe-Japan1; CID+44127
9855 E0100; Adobe-Japan1; CID+44129
9856 E0100; Adobe-Japan1; CID+44130
9857 E0100; Adobe-Japan1; CID+44131
9858 E0100; Adobe-Japan1; CID+44132
9859 E0100; Adobe-Japan1; CID+44133
985A E0100; Adobe-Japan1; CID+44135
985B E0100; Adobe-Japan1; CID+44136
985E E0100; Adobe-Japan1; CID+58908
985E E0101; Adobe-Japan1; CID+44143
9862 E0100; Adobe-Japan1; CID+44150
9863 E0100; Adobe-Japan1; CID+44152
9865 E0100; Adobe-Japan1; CID+44154
9866 E0100; Adobe-Japan1; CID+44156
9867 E0100; Adobe-Japan1; CID+44158
9867 E0101; Adobe-Japan1; CID+63054
986A E0100; Adobe-Japan1; CID+44163
986B E0100; Adobe-Japan1; CID+44165
986C E0100; Adobe-Japan1; CID+44167
986F E0100; Adobe-Japan1; CID+44171
9870 E0100; Adobe-Japan1; CID+44173
9871 E0100; Adobe-Japan1; CID+44175
9873 E0100; Adobe-Japan1; CID+44179
9873 E0101; Adobe-Japan1; CID+63055
9874 E0100; Adobe-Japan1; CID+44183
98A8 E0100; Adobe-Japan1; CID+44237
98AA E0100; Adobe-Japan1; CID+44241
98AB E0100; Adobe-Japan1; CID+44242
98AD E0100; Adobe-Japan1; CID+44245
98AE E0100; Adobe-Japan1; CID+44247
98AF E0100; Adobe-Japan1; CID+44249
98B0 E0100; Adobe-Japan1; CID+44252
98B1 E0100; Adobe-Japan1; CID+44254
98B4 E0100; Adobe-Japan1; CID+44262
98B6 E0100; Adobe-Japan1; CID+44265
98B7 E0100; Adobe-Japan1; CID+44267
98B8 E0100; Adobe-Japan1; CID+44269
98BA E0100; Adobe-Japan1; CID+44273
98BB E0100; Adobe-Japan1; CID+44275
98BC E0100; Adobe-Japan1; CID+44279
98BF E0100; Adobe-Japan1; CID+44288
98C2 E0100; Adobe-Japan1; CID+44294
98C3 E0100; Adobe-Japan1; CID+44297
98C3 E0101; Adobe-Japan1; CID+63056
98C4 E0100; Adobe-Japan1; CID+44299
98C5 E0100; Adobe-Japan1; CID+44302
98C6 E0100; Adobe-Japan1; CID+44303
98C7 E0100; Adobe-Japan1; CID+44306
98C8 E0100; Adobe-Japan1; CID+44309
98CB E0100; Adobe-Japan1; CID+44316
98CC E0100; Adobe-Japan1; CID+44319
98DB E0100; Adobe-Japan1; CID+44336
98DC E0100; Adobe-Japan1; CID+44338
98DF E0100; Adobe-Japan1; CID+44341
98DF E0101; Adobe-Japan1; CID+1383
98E0 E0100; Adobe-Japan1; CID+44344
98E1 E0100; Adobe-Japan1; CID+44347
98E2 E0100; Adobe-Japan1; CID+44350
98E2 E0101; Adobe-Japan1; CID+63057
98E3 E0100; Adobe-Japan1; CID+44353
98E5 E0100; Adobe-Japan1; CID+44357
98E6 E0100; Adobe-Japan1; CID+44360
98E7 E0100; Adobe-Japan1; CID+44363
98E9 E0100; Adobe-Japan1; CID+44367
98EA E0100; Adobe-Japan1; CID+44370
98EB E0100; Adobe-Japan1; CID+44373
98EB E0101; Adobe-Japan1; CID+63058
98ED E0100; Adobe-Japan1; CID+44378
98EE E0100; Adobe-Japan1; CID+44381
98EF E0100; Adobe-Japan1; CID+58949
98EF E0101; Adobe-Japan1; CID+44382
98EF E0102; Adobe-Japan1; CID+63059
98F0 E0100; Adobe-Japan1; CID+44386
98F1 E0100; Adobe-Japan1; CID+44388
98F2 E0100; Adobe-Japan1; CID+44391
98F3 E0100; Adobe-Japan1; CID+44394
98F4 E0100; Adobe-Japan1; CID+62082
98F4 E0101; Adobe-Japan1; CID+44396
98F6 E0100; Adobe-Japan1; CID+44401
98FC E0100; Adobe-Japan1; CID+44413
98FC E0101; Adobe-Japan1; CID+58950
98FD E0100; Adobe-Japan1; CID+44416
98FD E0101; Adobe-Japan1; CID+63060
98FE E0100; Adobe-Japan1; CID+44419
98FE E0101; Adobe-Japan1; CID+63061
9902 E0100; Adobe-Japan1; CID+44426
9903 E0100; Adobe-Japan1; CID+44430
9903 E0101; Adobe-Japan1; CID+63062
9905 E0100; Adobe-Japan1; CID+62083
9905 E0101; Adobe-Japan1; CID+44434
9907 E0100; Adobe-Japan1; CID+44438
9908 E0100; Adobe-Japan1; CID+44441
9909 E0100; Adobe-Japan1; CID+44445
9909 E0101; Adobe-Japan1; CID+63063
990A E0100; Adobe-Japan1; CID+44448
990A E0101; Adobe-Japan1; CID+63064
990C E0100; Adobe-Japan1; CID+62084
990C E0101; Adobe-Japan1; CID+63065
990C E0102; Adobe-Japan1; CID+63066
990C E0103; Adobe-Japan1; CID+44452
9910 E0100; Adobe-Japan1; CID+62085
9910 E0101; Adobe-Japan1; CID+44459
9911 E0100; Adobe-Japan1; CID+44462
9912 E0100; Adobe-Japan1; CID+44465
9913 E0100; Adobe-Japan1; CID+44468
9913 E0101; Adobe-Japan1; CID+63067
9914 E0100; Adobe-Japan1; CID+44471
9915 E0100; Adobe-Japan1; CID+44474
9916 E0100; Adobe-Japan1; CID+44478
9917 E0100; Adobe-Japan1; CID+44481
9918 E0100; Adobe-Japan1; CID+44484
991A E0100; Adobe-Japan1; CID+44489
991B E0100; Adobe-Japan1; CID+44493
991C E0100; Adobe-Japan1; CID+44496
991D E0100; Adobe-Japan1; CID+44499
991E E0100; Adobe-Japan1; CID+44501
991F E0100; Adobe-Japan1; CID+44504
9920 E0100; Adobe-Japan1; CID+44507
9921 E0100; Adobe-Japan1; CID+44508
9921 E0101; Adobe-Japan1; CID+63068
9922 E0100; Adobe-Japan1; CID+44511
9924 E0100; Adobe-Japan1; CID+44514
9926 E0100; Adobe-Japan1; CID+44519
9927 E0100; Adobe-Japan1; CID+44521
9928 E0100; Adobe-Japan1; CID+44524
9928 E0101; Adobe-Japan1; CID+58951
992B E0100; Adobe-Japan1; CID+44532
992C E0100; Adobe-Japan1; CID+44535
992E E0100; Adobe-Japan1; CID+44541
9931 E0100; Adobe-Japan1; CID+44549
9932 E0100; Adobe-Japan1; CID+44552
9933 E0100; Adobe-Japan1; CID+44556
9934 E0100; Adobe-Japan1; CID+44559
9935 E0100; Adobe-Japan1; CID+44561
9939 E0100; Adobe-Japan1; CID+44569
993A E0100; Adobe-Japan1; CID+44572
993B E0100; Adobe-Japan1; CID+44575
993C E0100; Adobe-Japan1; CID+44578
993D E0100; Adobe-Japan1; CID+44582
993E E0100; Adobe-Japan1; CID+44585
9940 E0100; Adobe-Japan1; CID+44591
9941 E0100; Adobe-Japan1; CID+44594
9942 E0100; Adobe-Japan1; CID+44597
9945 E0100; Adobe-Japan1; CID+44603
9945 E0101; Adobe-Japan1; CID+63069
9945 E0102; Adobe-Japan1; CID+63070
9946 E0100; Adobe-Japan1; CID+44606
9947 E0100; Adobe-Japan1; CID+44608
9948 E0100; Adobe-Japan1; CID+44611
9949 E0100; Adobe-Japan1; CID+44614
994B E0100; Adobe-Japan1; CID+44619
994B E0101; Adobe-Japan1; CID+63071
994C E0100; Adobe-Japan1; CID+44622
994D E0100; Adobe-Japan1; CID+44626
994E E0100; Adobe-Japan1; CID+44629
9950 E0100; Adobe-Japan1; CID+44633
9951 E0100; Adobe-Japan1; CID+44636
9952 E0100; Adobe-Japan1; CID+44639
9954 E0100; Adobe-Japan1; CID+44645
9955 E0100; Adobe-Japan1; CID+44648
9957 E0100; Adobe-Japan1; CID+62086
9957 E0101; Adobe-Japan1; CID+44653
9957 E0102; Adobe-Japan1; CID+63072
9957 E0103; Adobe-Japan1; CID+63073
9958 E0100; Adobe-Japan1; CID+44656
9959 E0100; Adobe-Japan1; CID+44659
995B E0100; Adobe-Japan1; CID+44663
995C E0100; Adobe-Japan1; CID+44666
995E E0100; Adobe-Japan1; CID+44672
995F E0100; Adobe-Japan1; CID+44675
9960 E0100; Adobe-Japan1; CID+44678
9996 E0100; Adobe-Japan1; CID+44735
9997 E0100; Adobe-Japan1; CID+44736
9998 E0100; Adobe-Japan1; CID+44737
9999 E0100; Adobe-Japan1; CID+44738
999B E0100; Adobe-Japan1; CID+44742
999D E0100; Adobe-Japan1; CID+44748
999E E0100; Adobe-Japan1; CID+44750
999F E0100; Adobe-Japan1; CID+44753
99A3 E0100; Adobe-Japan1; CID+44760
99A5 E0100; Adobe-Japan1; CID+44765
99A6 E0100; Adobe-Japan1; CID+44768
99A8 E0100; Adobe-Japan1; CID+44774
99AC E0100; Adobe-Japan1; CID+44784
99AD E0100; Adobe-Japan1; CID+44785
99AE E0100; Adobe-Japan1; CID+44787
99B0 E0100; Adobe-Japan1; CID+44789
99B1 E0100; Adobe-Japan1; CID+44791
99B2 E0100; Adobe-Japan1; CID+44792
99B3 E0100; Adobe-Japan1; CID+44794
99B4 E0100; Adobe-Japan1; CID+44796
99B5 E0100; Adobe-Japan1; CID+44797
99B9 E0100; Adobe-Japan1; CID+44801
99BA E0100; Adobe-Japan1; CID+44802
99BC E0100; Adobe-Japan1; CID+44805
99BD E0100; Adobe-Japan1; CID+44807
99BF E0100; Adobe-Japan1; CID+44809
99C1 E0100; Adobe-Japan1; CID+62087
99C1 E0101; Adobe-Japan1; CID+44812
99C3 E0100; Adobe-Japan1; CID+44815
99C4 E0100; Adobe-Japan1; CID+44817
99C5 E0100; Adobe-Japan1; CID+44818
99C6 E0100; Adobe-Japan1; CID+44820
99C8 E0100; Adobe-Japan1; CID+44822
99C9 E0100; Adobe-Japan1; CID+44823
99D0 E0100; Adobe-Japan1; CID+44832
99D0 E0101; Adobe-Japan1; CID+63074
99D1 E0100; Adobe-Japan1; CID+44834
99D2 E0100; Adobe-Japan1; CID+44837
99D3 E0100; Adobe-Japan1; CID+44838
99D4 E0100; Adobe-Japan1; CID+44841
99D5 E0100; Adobe-Japan1; CID+44842
99D8 E0100; Adobe-Japan1; CID+44846
99D9 E0100; Adobe-Japan1; CID+44848
99DA E0100; Adobe-Japan1; CID+44849
99DB E0100; Adobe-Japan1; CID+44851
99DC E0100; Adobe-Japan1; CID+44852
99DD E0100; Adobe-Japan1; CID+44854
99DE E0100; Adobe-Japan1; CID+44856
99DF E0100; Adobe-Japan1; CID+44857
99E1 E0100; Adobe-Japan1; CID+44859
99E2 E0100; Adobe-Japan1; CID+44860
99E7 E0100; Adobe-Japan1; CID+44866
99EA E0100; Adobe-Japan1; CID+44870
99EB E0100; Adobe-Japan1; CID+44871
99EC E0100; Adobe-Japan1; CID+44872
99ED E0100; Adobe-Japan1; CID+44874
99EE E0100; Adobe-Japan1; CID+44876
99F0 E0100; Adobe-Japan1; CID+44879
99F1 E0100; Adobe-Japan1; CID+44881
99F2 E0100; Adobe-Japan1; CID+44882
99F4 E0100; Adobe-Japan1; CID+44884
99F5 E0100; Adobe-Japan1; CID+44885
99F8 E0100; Adobe-Japan1; CID+44888
99F9 E0100; Adobe-Japan1; CID+44890
99FB E0100; Adobe-Japan1; CID+44894
99FC E0100; Adobe-Japan1; CID+44895
99FD E0100; Adobe-Japan1; CID+44897
99FE E0100; Adobe-Japan1; CID+44899
99FF E0100; Adobe-Japan1; CID+44902
9A01 E0100; Adobe-Japan1; CID+44907
9A02 E0100; Adobe-Japan1; CID+44909
9A03 E0100; Adobe-Japan1; CID+44911
9A04 E0100; Adobe-Japan1; CID+44914
9A05 E0100; Adobe-Japan1; CID+44917
9A08 E0100; Adobe-Japan1; CID+44923
9A0A E0100; Adobe-Japan1; CID+44926
9A0B E0100; Adobe-Japan1; CID+44928
9A0C E0100; Adobe-Japan1; CID+44929
9A0E E0100; Adobe-Japan1; CID+44932
9A0F E0100; Adobe-Japan1; CID+44933
9A10 E0100; Adobe-Japan1; CID+44934
9A11 E0100; Adobe-Japan1; CID+44937
9A12 E0100; Adobe-Japan1; CID+44939
9A13 E0100; Adobe-Japan1; CID+44940
9A16 E0100; Adobe-Japan1; CID+44946
9A19 E0100; Adobe-Japan1; CID+62088
9A19 E0101; Adobe-Japan1; CID+44949
9A1A E0100; Adobe-Japan1; CID+44952
9A1E E0100; Adobe-Japan1; CID+44958
9A20 E0100; Adobe-Japan1; CID+44962
9A22 E0100; Adobe-Japan1; CID+44964
9A23 E0100; Adobe-Japan1; CID+44965
9A24 E0100; Adobe-Japan1; CID+44969
9A27 E0100; Adobe-Japan1; CID+44975
9A28 E0100; Adobe-Japan1; CID+44977
9A2B E0100; Adobe-Japan1; CID+44983
9A2D E0100; Adobe-Japan1; CID+44987
9A2E E0100; Adobe-Japan1; CID+44989
9A30 E0100; Adobe-Japan1; CID+44992
9A30 E0101; Adobe-Japan1; CID+63075
9A31 E0100; Adobe-Japan1; CID+44994
9A33 E0100; Adobe-Japan1; CID+44999
9A35 E0100; Adobe-Japan1; CID+45002
9A36 E0100; Adobe-Japan1; CID+45003
9A37 E0100; Adobe-Japan1; CID+45004
9A38 E0100; Adobe-Japan1; CID+45006
9A3E E0100; Adobe-Japan1; CID+45017
9A40 E0100; Adobe-Japan1; CID+45020
9A41 E0100; Adobe-Japan1; CID+45022
9A42 E0100; Adobe-Japan1; CID+45025
9A43 E0100; Adobe-Japan1; CID+45027
9A44 E0100; Adobe-Japan1; CID+45029
9A45 E0100; Adobe-Japan1; CID+45032
9A45 E0101; Adobe-Japan1; CID+63076
9A47 E0100; Adobe-Japan1; CID+45038
9A4A E0100; Adobe-Japan1; CID+62089
9A4A E0101; Adobe-Japan1; CID+45044
9A4B E0100; Adobe-Japan1; CID+45047
9A4C E0100; Adobe-Japan1; CID+45049
9A4D E0100; Adobe-Japan1; CID+45051
9A4E E0100; Adobe-Japan1; CID+45052
9A51 E0100; Adobe-Japan1; CID+45060
9A52 E0100; Adobe-Japan1; CID+45061
9A54 E0100; Adobe-Japan1; CID+45064
9A55 E0100; Adobe-Japan1; CID+45066
9A56 E0100; Adobe-Japan1; CID+45067
9A57 E0100; Adobe-Japan1; CID+45069
9A58 E0100; Adobe-Japan1; CID+45071
9A5A E0100; Adobe-Japan1; CID+45076
9A5B E0100; Adobe-Japan1; CID+45078
9A5D E0100; Adobe-Japan1; CID+45081
9A5F E0100; Adobe-Japan1; CID+45083
9A5F E0101; Adobe-Japan1; CID+63077
9A62 E0100; Adobe-Japan1; CID+45089
9A64 E0100; Adobe-Japan1; CID+45092
9A65 E0100; Adobe-Japan1; CID+45094
9A65 E0101; Adobe-Japan1; CID+63078
9A69 E0100; Adobe-Japan1; CID+45102
9A6A E0100; Adobe-Japan1; CID+45105
9A6B E0100; Adobe-Japan1; CID+45109
9AA8 E0100; Adobe-Japan1; CID+45170
9AAA E0100; Adobe-Japan1; CID+45174
9AAC E0100; Adobe-Japan1; CID+45180
9AAD E0100; Adobe-Japan1; CID+45182
9AAE E0100; Adobe-Japan1; CID+45185
9AAF E0100; Adobe-Japan1; CID+45187
9AB0 E0100; Adobe-Japan1; CID+45191
9AB2 E0100; Adobe-Japan1; CID+45198
9AB4 E0100; Adobe-Japan1; CID+45203
9AB5 E0100; Adobe-Japan1; CID+45206
9AB6 E0100; Adobe-Japan1; CID+45208
9AB7 E0100; Adobe-Japan1; CID+45211
9AB8 E0100; Adobe-Japan1; CID+45214
9AB9 E0100; Adobe-Japan1; CID+45218
9ABB E0100; Adobe-Japan1; CID+45224
9ABC E0100; Adobe-Japan1; CID+45228
9ABD E0100; Adobe-Japan1; CID+45231
9ABE E0100; Adobe-Japan1; CID+45234
9ABF E0100; Adobe-Japan1; CID+45237
9AC0 E0100; Adobe-Japan1; CID+45241
9AC1 E0100; Adobe-Japan1; CID+45244
9AC3 E0100; Adobe-Japan1; CID+45250
9AC4 E0100; Adobe-Japan1; CID+45252
